Instance,Terminal,Layer,X location,Y location,Voltage
clkbuf_0_clk_10mhz,VPWR,li1,88.7800,100.6400,1.799970
clkbuf_leaf_28_clk_10mhz,VPWR,li1,15.4100,57.1200,1.799992
clkbuf_leaf_27_clk_10mhz,VPWR,li1,34.2700,29.9200,1.799989
clkbuf_leaf_26_clk_10mhz,VPWR,li1,73.8300,40.8000,1.799966
clkbuf_leaf_25_clk_10mhz,VPWR,li1,85.7900,73.4400,1.799951
clkbuf_leaf_24_clk_10mhz,VPWR,li1,101.8900,73.4400,1.799949
clkbuf_leaf_23_clk_10mhz,VPWR,li1,102.8100,35.3600,1.799974
clkbuf_leaf_22_clk_10mhz,VPWR,li1,123.9700,40.8000,1.799959
clkbuf_leaf_21_clk_10mhz,VPWR,li1,150.1900,29.9200,1.799985
clkbuf_leaf_20_clk_10mhz,VPWR,li1,148.8100,51.6800,1.799988
clkbuf_leaf_19_clk_10mhz,VPWR,li1,163.0700,78.8800,1.799975
clkbuf_leaf_18_clk_10mhz,VPWR,li1,139.1500,84.3200,1.799970
clkbuf_leaf_17_clk_10mhz,VPWR,li1,112.4700,95.2000,1.799971
clkbuf_leaf_16_clk_10mhz,VPWR,li1,126.7300,122.4000,1.799965
clkbuf_leaf_15_clk_10mhz,VPWR,li1,150.6500,106.0800,1.799983
clkbuf_leaf_14_clk_10mhz,VPWR,li1,153.8700,138.7200,1.799980
clkbuf_leaf_13_clk_10mhz,VPWR,li1,134.5500,165.9200,1.799972
clkbuf_leaf_12_clk_10mhz,VPWR,li1,106.9500,176.8000,1.799967
clkbuf_leaf_11_clk_10mhz,VPWR,li1,107.4100,149.6000,1.799955
clkbuf_leaf_10_clk_10mhz,VPWR,li1,103.2700,127.8400,1.799949
clkbuf_leaf_9_clk_10mhz,VPWR,li1,66.4700,133.2800,1.799975
clkbuf_leaf_8_clk_10mhz,VPWR,li1,79.3500,160.4800,1.799973
clkbuf_leaf_7_clk_10mhz,VPWR,li1,60.4900,171.3600,1.799965
clkbuf_leaf_6_clk_10mhz,VPWR,li1,21.8500,171.3600,1.799988
clkbuf_leaf_5_clk_10mhz,VPWR,li1,34.2700,144.1600,1.799976
clkbuf_leaf_4_clk_10mhz,VPWR,li1,14.9500,116.9600,1.799990
clkbuf_leaf_3_clk_10mhz,VPWR,li1,48.9900,127.8400,1.799967
clkbuf_leaf_2_clk_10mhz,VPWR,li1,65.5500,89.7600,1.799976
clkbuf_leaf_1_clk_10mhz,VPWR,li1,47.1500,84.3200,1.799964
clkbuf_leaf_0_clk_10mhz,VPWR,li1,14.0300,78.8800,1.799987
_1782__66,VPWR,li1,81.1900,13.6000,1.800000
fanout65,VPWR,li1,11.0400,171.3600,1.799987
fanout64,VPWR,li1,13.3400,171.3600,1.799987
fanout63,VPWR,li1,14.2600,165.9200,1.799995
fanout62,VPWR,li1,18.8600,155.0400,1.799996
fanout61,VPWR,li1,52.4400,133.2800,1.799980
fanout60,VPWR,li1,56.1200,116.9600,1.799979
fanout59,VPWR,li1,16.1000,138.7200,1.799995
fanout58,VPWR,li1,11.5000,122.4000,1.799990
fanout57,VPWR,li1,13.3400,95.2000,1.799995
fanout56,VPWR,li1,58.8800,95.2000,1.799982
fanout55,VPWR,li1,16.5600,100.6400,1.799995
fanout54,VPWR,li1,12.8800,73.4400,1.799991
fanout53,VPWR,li1,11.5000,57.1200,1.799992
fanout52,VPWR,li1,12.8800,51.6800,1.799997
fanout51,VPWR,li1,71.7600,73.4400,1.799958
fanout50,VPWR,li1,72.6800,155.0400,1.799986
fanout49,VPWR,li1,74.9800,84.3200,1.799961
fanout48,VPWR,li1,139.8400,100.6400,1.799982
fanout47,VPWR,li1,89.7000,73.4400,1.799951
fanout46,VPWR,li1,145.8200,78.8800,1.799962
fanout45,VPWR,li1,75.9000,78.8800,1.799959
fanout44,VPWR,li1,146.2800,89.7600,1.799988
fanout43,VPWR,li1,106.7200,127.8400,1.799949
fanout42,VPWR,li1,94.7600,68.0000,1.799986
fanout41,VPWR,li1,78.2000,78.8800,1.799958
fanout40,VPWR,li1,80.0400,78.8800,1.799957
fanout39,VPWR,li1,98.4400,68.0000,1.799986
fanout38,VPWR,li1,124.6600,106.0800,1.799980
fanout37,VPWR,li1,86.9400,84.3200,1.799962
fanout36,VPWR,li1,107.6400,171.3600,1.799973
fanout35,VPWR,li1,63.9400,122.4000,1.799963
fanout34,VPWR,li1,81.8800,122.4000,1.799962
fanout33,VPWR,li1,72.2200,127.8400,1.799958
fanout32,VPWR,li1,76.3600,127.8400,1.799956
fanout31,VPWR,li1,80.0400,122.4000,1.799962
fanout30,VPWR,li1,80.0400,95.2000,1.799976
fanout29,VPWR,li1,94.7600,100.6400,1.799971
fanout28,VPWR,li1,29.9000,46.2400,1.799996
fanout27,VPWR,li1,40.0200,68.0000,1.799994
fanout26,VPWR,li1,86.4800,122.4000,1.799962
fanout25,VPWR,li1,115.9200,29.9200,1.799983
fanout24,VPWR,li1,143.0600,19.0400,1.799996
fanout23,VPWR,li1,115.9200,24.4800,1.799985
fanout22,VPWR,li1,89.7000,29.9200,1.799984
fanout21,VPWR,li1,75.4400,62.5600,1.799994
fanout20,VPWR,li1,84.6400,19.0400,1.799995
fanout19,VPWR,li1,39.5600,100.6400,1.799987
fanout18,VPWR,li1,83.2600,40.8000,1.799964
fanout17,VPWR,li1,107.1800,57.1200,1.799986
fanout16,VPWR,li1,85.1000,40.8000,1.799964
fanout15,VPWR,li1,28.9800,68.0000,1.799996
fanout14,VPWR,li1,49.6800,133.2800,1.799981
fanout13,VPWR,li1,113.1600,51.6800,1.799989
fanout12,VPWR,li1,117.3000,29.9200,1.799983
max_cap11,VPWR,li1,102.8100,100.6400,1.799973
fanout10,VPWR,li1,30.3600,122.4000,1.799983
fanout9,VPWR,li1,34.9600,100.6400,1.799990
output8,VPWR,li1,66.2400,182.2400,1.799993
output7,VPWR,li1,7.8200,84.3200,1.799988
output6,VPWR,li1,78.6600,13.6000,1.800000
output5,VPWR,li1,72.2200,13.6000,1.800000
output4,VPWR,li1,7.8200,127.8400,1.799991
output3,VPWR,li1,46.4600,182.2400,1.799994
input2,VPWR,li1,7.5900,62.5600,1.799998
input1,VPWR,li1,7.5900,176.8000,1.799995
_1782__68,VPWR,li1,80.2700,13.6000,1.800000
_1783__67,VPWR,li1,163.9900,46.2400,1.799996
TAP_TAPCELL_ROW_63_556,VPWR,li1,173.1900,182.5460,1.799999
TAP_TAPCELL_ROW_63_555,VPWR,li1,160.3100,182.5460,1.799997
TAP_TAPCELL_ROW_63_554,VPWR,li1,147.4300,182.5460,1.799996
TAP_TAPCELL_ROW_63_553,VPWR,li1,134.5500,182.5460,1.799994
TAP_TAPCELL_ROW_63_552,VPWR,li1,121.6700,182.5460,1.799993
TAP_TAPCELL_ROW_63_551,VPWR,li1,108.7900,182.5460,1.799991
TAP_TAPCELL_ROW_63_550,VPWR,li1,95.9100,182.5460,1.799991
TAP_TAPCELL_ROW_63_549,VPWR,li1,83.0300,182.5460,1.799992
TAP_TAPCELL_ROW_63_548,VPWR,li1,70.1500,182.5460,1.799992
TAP_TAPCELL_ROW_63_547,VPWR,li1,57.2700,182.5460,1.799993
TAP_TAPCELL_ROW_63_546,VPWR,li1,44.3900,182.5460,1.799995
TAP_TAPCELL_ROW_63_545,VPWR,li1,31.5100,182.5460,1.799997
TAP_TAPCELL_ROW_63_544,VPWR,li1,18.6300,182.5460,1.799998
TAP_TAPCELL_ROW_62_543,VPWR,li1,173.1900,181.9330,1.799999
TAP_TAPCELL_ROW_62_542,VPWR,li1,147.4300,181.9330,1.799996
TAP_TAPCELL_ROW_62_541,VPWR,li1,121.6700,181.9330,1.799993
TAP_TAPCELL_ROW_62_540,VPWR,li1,95.9100,181.9330,1.799991
TAP_TAPCELL_ROW_62_539,VPWR,li1,70.1500,181.9330,1.799992
TAP_TAPCELL_ROW_62_538,VPWR,li1,44.3900,181.9330,1.799995
TAP_TAPCELL_ROW_62_537,VPWR,li1,18.6300,181.9330,1.799998
TAP_TAPCELL_ROW_61_536,VPWR,li1,160.3100,177.1060,1.799988
TAP_TAPCELL_ROW_61_535,VPWR,li1,134.5500,177.1060,1.799976
TAP_TAPCELL_ROW_61_534,VPWR,li1,108.7900,177.1060,1.799968
TAP_TAPCELL_ROW_61_533,VPWR,li1,83.0300,177.1060,1.799970
TAP_TAPCELL_ROW_61_532,VPWR,li1,57.2700,177.1060,1.799977
TAP_TAPCELL_ROW_61_531,VPWR,li1,31.5100,177.1060,1.799990
TAP_TAPCELL_ROW_60_530,VPWR,li1,173.1900,176.4930,1.799994
TAP_TAPCELL_ROW_60_529,VPWR,li1,147.4300,176.4930,1.799981
TAP_TAPCELL_ROW_60_528,VPWR,li1,121.6700,176.4930,1.799971
TAP_TAPCELL_ROW_60_527,VPWR,li1,95.9100,176.4930,1.799968
TAP_TAPCELL_ROW_60_526,VPWR,li1,70.1500,176.4930,1.799972
TAP_TAPCELL_ROW_60_525,VPWR,li1,44.3900,176.4930,1.799984
TAP_TAPCELL_ROW_60_524,VPWR,li1,18.6300,176.4930,1.799995
TAP_TAPCELL_ROW_59_523,VPWR,li1,160.3100,171.6660,1.799990
TAP_TAPCELL_ROW_59_522,VPWR,li1,134.5500,171.6660,1.799981
TAP_TAPCELL_ROW_59_521,VPWR,li1,108.7900,171.6660,1.799973
TAP_TAPCELL_ROW_59_520,VPWR,li1,83.0300,171.6660,1.799968
TAP_TAPCELL_ROW_59_519,VPWR,li1,57.2700,171.6660,1.799967
TAP_TAPCELL_ROW_59_518,VPWR,li1,31.5100,171.6660,1.799982
TAP_TAPCELL_ROW_58_517,VPWR,li1,173.1900,171.0530,1.799995
TAP_TAPCELL_ROW_58_516,VPWR,li1,147.4300,171.0530,1.799985
TAP_TAPCELL_ROW_58_515,VPWR,li1,121.6700,171.0530,1.799977
TAP_TAPCELL_ROW_58_514,VPWR,li1,95.9100,171.0530,1.799971
TAP_TAPCELL_ROW_58_513,VPWR,li1,70.1500,171.0530,1.799965
TAP_TAPCELL_ROW_58_512,VPWR,li1,44.3900,171.0530,1.799974
TAP_TAPCELL_ROW_58_511,VPWR,li1,18.6300,171.0530,1.799988
TAP_TAPCELL_ROW_57_510,VPWR,li1,160.3100,166.2260,1.799985
TAP_TAPCELL_ROW_57_509,VPWR,li1,134.5500,166.2260,1.799972
TAP_TAPCELL_ROW_57_508,VPWR,li1,108.7900,166.2260,1.799971
TAP_TAPCELL_ROW_57_507,VPWR,li1,83.0300,166.2260,1.799974
TAP_TAPCELL_ROW_57_506,VPWR,li1,57.2700,166.2260,1.799980
TAP_TAPCELL_ROW_57_505,VPWR,li1,31.5100,166.2260,1.799990
TAP_TAPCELL_ROW_56_504,VPWR,li1,173.1900,165.6130,1.799993
TAP_TAPCELL_ROW_56_503,VPWR,li1,147.4300,165.6130,1.799978
TAP_TAPCELL_ROW_56_502,VPWR,li1,121.6700,165.6130,1.799971
TAP_TAPCELL_ROW_56_501,VPWR,li1,95.9100,165.6130,1.799972
TAP_TAPCELL_ROW_56_500,VPWR,li1,70.1500,165.6130,1.799976
TAP_TAPCELL_ROW_56_499,VPWR,li1,44.3900,165.6130,1.799986
TAP_TAPCELL_ROW_56_498,VPWR,li1,18.6300,165.6130,1.799995
TAP_TAPCELL_ROW_55_497,VPWR,li1,160.3100,160.7860,1.799991
TAP_TAPCELL_ROW_55_496,VPWR,li1,134.5500,160.7860,1.799983
TAP_TAPCELL_ROW_55_495,VPWR,li1,108.7900,160.7860,1.799976
TAP_TAPCELL_ROW_55_494,VPWR,li1,83.0300,160.7860,1.799973
TAP_TAPCELL_ROW_55_493,VPWR,li1,57.2700,160.7860,1.799981
TAP_TAPCELL_ROW_55_492,VPWR,li1,31.5100,160.7860,1.799991
TAP_TAPCELL_ROW_54_491,VPWR,li1,173.1900,160.1730,1.799996
TAP_TAPCELL_ROW_54_490,VPWR,li1,147.4300,160.1730,1.799987
TAP_TAPCELL_ROW_54_489,VPWR,li1,121.6700,160.1730,1.799980
TAP_TAPCELL_ROW_54_488,VPWR,li1,95.9100,160.1730,1.799974
TAP_TAPCELL_ROW_54_487,VPWR,li1,70.1500,160.1730,1.799976
TAP_TAPCELL_ROW_54_486,VPWR,li1,44.3900,160.1730,1.799986
TAP_TAPCELL_ROW_54_485,VPWR,li1,18.6300,160.1730,1.799995
TAP_TAPCELL_ROW_53_484,VPWR,li1,160.3100,155.3460,1.799993
TAP_TAPCELL_ROW_53_483,VPWR,li1,134.5500,155.3460,1.799988
TAP_TAPCELL_ROW_53_482,VPWR,li1,108.7900,155.3460,1.799985
TAP_TAPCELL_ROW_53_481,VPWR,li1,83.0300,155.3460,1.799985
TAP_TAPCELL_ROW_53_480,VPWR,li1,57.2700,155.3460,1.799989
TAP_TAPCELL_ROW_53_479,VPWR,li1,31.5100,155.3460,1.799994
TAP_TAPCELL_ROW_52_478,VPWR,li1,173.1900,154.7330,1.799996
TAP_TAPCELL_ROW_52_477,VPWR,li1,147.4300,154.7330,1.799990
TAP_TAPCELL_ROW_52_476,VPWR,li1,121.6700,154.7330,1.799986
TAP_TAPCELL_ROW_52_475,VPWR,li1,95.9100,154.7330,1.799985
TAP_TAPCELL_ROW_52_474,VPWR,li1,70.1500,154.7330,1.799986
TAP_TAPCELL_ROW_52_473,VPWR,li1,44.3900,154.7330,1.799991
TAP_TAPCELL_ROW_52_472,VPWR,li1,18.6300,154.7330,1.799996
TAP_TAPCELL_ROW_51_471,VPWR,li1,160.3100,149.9060,1.799981
TAP_TAPCELL_ROW_51_470,VPWR,li1,134.5500,149.9060,1.799966
TAP_TAPCELL_ROW_51_469,VPWR,li1,108.7900,149.9060,1.799955
TAP_TAPCELL_ROW_51_468,VPWR,li1,83.0300,149.9060,1.799964
TAP_TAPCELL_ROW_51_467,VPWR,li1,57.2700,149.9060,1.799975
TAP_TAPCELL_ROW_51_466,VPWR,li1,31.5100,149.9060,1.799989
TAP_TAPCELL_ROW_50_465,VPWR,li1,173.1900,149.2930,1.799991
TAP_TAPCELL_ROW_50_464,VPWR,li1,147.4300,149.2930,1.799974
TAP_TAPCELL_ROW_50_463,VPWR,li1,121.6700,149.2930,1.799959
TAP_TAPCELL_ROW_50_462,VPWR,li1,95.9100,149.2930,1.799959
TAP_TAPCELL_ROW_50_461,VPWR,li1,70.1500,149.2930,1.799970
TAP_TAPCELL_ROW_50_460,VPWR,li1,44.3900,149.2930,1.799982
TAP_TAPCELL_ROW_50_459,VPWR,li1,18.6300,149.2930,1.799994
TAP_TAPCELL_ROW_49_458,VPWR,li1,160.3100,144.4660,1.799991
TAP_TAPCELL_ROW_49_457,VPWR,li1,134.5500,144.4660,1.799982
TAP_TAPCELL_ROW_49_456,VPWR,li1,108.7900,144.4660,1.799976
TAP_TAPCELL_ROW_49_455,VPWR,li1,83.0300,144.4660,1.799972
TAP_TAPCELL_ROW_49_454,VPWR,li1,57.2700,144.4660,1.799973
TAP_TAPCELL_ROW_49_453,VPWR,li1,31.5100,144.4660,1.799979
TAP_TAPCELL_ROW_48_452,VPWR,li1,173.1900,143.8530,1.799995
TAP_TAPCELL_ROW_48_451,VPWR,li1,147.4300,143.8530,1.799987
TAP_TAPCELL_ROW_48_450,VPWR,li1,121.6700,143.8530,1.799979
TAP_TAPCELL_ROW_48_449,VPWR,li1,95.9100,143.8530,1.799974
TAP_TAPCELL_ROW_48_448,VPWR,li1,70.1500,143.8530,1.799972
TAP_TAPCELL_ROW_48_447,VPWR,li1,44.3900,143.8530,1.799974
TAP_TAPCELL_ROW_48_446,VPWR,li1,18.6300,143.8530,1.799989
TAP_TAPCELL_ROW_47_445,VPWR,li1,160.3100,139.0260,1.799984
TAP_TAPCELL_ROW_47_444,VPWR,li1,134.5500,139.0260,1.799977
TAP_TAPCELL_ROW_47_443,VPWR,li1,108.7900,139.0260,1.799976
TAP_TAPCELL_ROW_47_442,VPWR,li1,83.0300,139.0260,1.799977
TAP_TAPCELL_ROW_47_441,VPWR,li1,57.2700,139.0260,1.799981
TAP_TAPCELL_ROW_47_440,VPWR,li1,31.5100,139.0260,1.799991
TAP_TAPCELL_ROW_46_439,VPWR,li1,173.1900,138.4130,1.799992
TAP_TAPCELL_ROW_46_438,VPWR,li1,147.4300,138.4130,1.799979
TAP_TAPCELL_ROW_46_437,VPWR,li1,121.6700,138.4130,1.799976
TAP_TAPCELL_ROW_46_436,VPWR,li1,95.9100,138.4130,1.799975
TAP_TAPCELL_ROW_46_435,VPWR,li1,70.1500,138.4130,1.799978
TAP_TAPCELL_ROW_46_434,VPWR,li1,44.3900,138.4130,1.799985
TAP_TAPCELL_ROW_46_433,VPWR,li1,18.6300,138.4130,1.799995
TAP_TAPCELL_ROW_45_432,VPWR,li1,160.3100,133.5860,1.799990
TAP_TAPCELL_ROW_45_431,VPWR,li1,134.5500,133.5860,1.799982
TAP_TAPCELL_ROW_45_430,VPWR,li1,108.7900,133.5860,1.799976
TAP_TAPCELL_ROW_45_429,VPWR,li1,83.0300,133.5860,1.799975
TAP_TAPCELL_ROW_45_428,VPWR,li1,57.2700,133.5860,1.799979
TAP_TAPCELL_ROW_45_427,VPWR,li1,31.5100,133.5860,1.799989
TAP_TAPCELL_ROW_44_426,VPWR,li1,173.1900,132.9730,1.799995
TAP_TAPCELL_ROW_44_425,VPWR,li1,147.4300,132.9730,1.799986
TAP_TAPCELL_ROW_44_424,VPWR,li1,121.6700,132.9730,1.799978
TAP_TAPCELL_ROW_44_423,VPWR,li1,95.9100,132.9730,1.799975
TAP_TAPCELL_ROW_44_422,VPWR,li1,70.1500,132.9730,1.799975
TAP_TAPCELL_ROW_44_421,VPWR,li1,44.3900,132.9730,1.799983
TAP_TAPCELL_ROW_44_420,VPWR,li1,18.6300,132.9730,1.799994
TAP_TAPCELL_ROW_43_419,VPWR,li1,160.3100,128.1460,1.799980
TAP_TAPCELL_ROW_43_418,VPWR,li1,134.5500,128.1460,1.799963
TAP_TAPCELL_ROW_43_417,VPWR,li1,108.7900,128.1460,1.799950
TAP_TAPCELL_ROW_43_416,VPWR,li1,83.0300,128.1460,1.799955
TAP_TAPCELL_ROW_43_415,VPWR,li1,57.2700,128.1460,1.799963
TAP_TAPCELL_ROW_43_414,VPWR,li1,31.5100,128.1460,1.799982
TAP_TAPCELL_ROW_42_413,VPWR,li1,173.1900,127.5330,1.799990
TAP_TAPCELL_ROW_42_412,VPWR,li1,147.4300,127.5330,1.799971
TAP_TAPCELL_ROW_42_411,VPWR,li1,121.6700,127.5330,1.799957
TAP_TAPCELL_ROW_42_410,VPWR,li1,95.9100,127.5330,1.799951
TAP_TAPCELL_ROW_42_409,VPWR,li1,70.1500,127.5330,1.799958
TAP_TAPCELL_ROW_42_408,VPWR,li1,44.3900,127.5330,1.799970
TAP_TAPCELL_ROW_42_407,VPWR,li1,18.6300,127.5330,1.799991
TAP_TAPCELL_ROW_41_406,VPWR,li1,160.3100,122.7060,1.799983
TAP_TAPCELL_ROW_41_405,VPWR,li1,134.5500,122.7060,1.799968
TAP_TAPCELL_ROW_41_404,VPWR,li1,108.7900,122.7060,1.799963
TAP_TAPCELL_ROW_41_403,VPWR,li1,83.0300,122.7060,1.799962
TAP_TAPCELL_ROW_41_402,VPWR,li1,57.2700,122.7060,1.799963
TAP_TAPCELL_ROW_41_401,VPWR,li1,31.5100,122.7060,1.799983
TAP_TAPCELL_ROW_40_400,VPWR,li1,173.1900,122.0930,1.799992
TAP_TAPCELL_ROW_40_399,VPWR,li1,147.4300,122.0930,1.799975
TAP_TAPCELL_ROW_40_398,VPWR,li1,121.6700,122.0930,1.799964
TAP_TAPCELL_ROW_40_397,VPWR,li1,95.9100,122.0930,1.799962
TAP_TAPCELL_ROW_40_396,VPWR,li1,70.1500,122.0930,1.799963
TAP_TAPCELL_ROW_40_395,VPWR,li1,44.3900,122.0930,1.799970
TAP_TAPCELL_ROW_40_394,VPWR,li1,18.6300,122.0930,1.799990
TAP_TAPCELL_ROW_39_393,VPWR,li1,160.3100,117.2660,1.799984
TAP_TAPCELL_ROW_39_392,VPWR,li1,134.5500,117.2660,1.799969
TAP_TAPCELL_ROW_39_391,VPWR,li1,108.7900,117.2660,1.799965
TAP_TAPCELL_ROW_39_390,VPWR,li1,83.0300,117.2660,1.799972
TAP_TAPCELL_ROW_39_389,VPWR,li1,57.2700,117.2660,1.799979
TAP_TAPCELL_ROW_39_388,VPWR,li1,31.5100,117.2660,1.799988
TAP_TAPCELL_ROW_38_387,VPWR,li1,173.1900,116.6530,1.799991
TAP_TAPCELL_ROW_38_386,VPWR,li1,147.4300,116.6530,1.799975
TAP_TAPCELL_ROW_38_385,VPWR,li1,121.6700,116.6530,1.799963
TAP_TAPCELL_ROW_38_384,VPWR,li1,95.9100,116.6530,1.799968
TAP_TAPCELL_ROW_38_383,VPWR,li1,70.1500,116.6530,1.799975
TAP_TAPCELL_ROW_38_382,VPWR,li1,44.3900,116.6530,1.799984
TAP_TAPCELL_ROW_38_381,VPWR,li1,18.6300,116.6530,1.799991
TAP_TAPCELL_ROW_37_380,VPWR,li1,160.3100,111.8260,1.799995
TAP_TAPCELL_ROW_37_379,VPWR,li1,134.5500,111.8260,1.799992
TAP_TAPCELL_ROW_37_378,VPWR,li1,108.7900,111.8260,1.799991
TAP_TAPCELL_ROW_37_377,VPWR,li1,83.0300,111.8260,1.799992
TAP_TAPCELL_ROW_37_376,VPWR,li1,57.2700,111.8260,1.799994
TAP_TAPCELL_ROW_37_375,VPWR,li1,31.5100,111.8260,1.799997
TAP_TAPCELL_ROW_36_374,VPWR,li1,173.1900,111.2130,1.799998
TAP_TAPCELL_ROW_36_373,VPWR,li1,147.4300,111.2130,1.799993
TAP_TAPCELL_ROW_36_372,VPWR,li1,121.6700,111.2130,1.799991
TAP_TAPCELL_ROW_36_371,VPWR,li1,95.9100,111.2130,1.799991
TAP_TAPCELL_ROW_36_370,VPWR,li1,70.1500,111.2130,1.799993
TAP_TAPCELL_ROW_36_369,VPWR,li1,44.3900,111.2130,1.799995
TAP_TAPCELL_ROW_36_368,VPWR,li1,18.6300,111.2130,1.799998
TAP_TAPCELL_ROW_35_367,VPWR,li1,160.3100,106.3860,1.799987
TAP_TAPCELL_ROW_35_366,VPWR,li1,134.5500,106.3860,1.799981
TAP_TAPCELL_ROW_35_365,VPWR,li1,108.7900,106.3860,1.799981
TAP_TAPCELL_ROW_35_364,VPWR,li1,83.0300,106.3860,1.799984
TAP_TAPCELL_ROW_35_363,VPWR,li1,57.2700,106.3860,1.799988
TAP_TAPCELL_ROW_35_362,VPWR,li1,31.5100,106.3860,1.799995
TAP_TAPCELL_ROW_34_361,VPWR,li1,173.1900,105.7730,1.799993
TAP_TAPCELL_ROW_34_360,VPWR,li1,147.4300,105.7730,1.799982
TAP_TAPCELL_ROW_34_359,VPWR,li1,121.6700,105.7730,1.799980
TAP_TAPCELL_ROW_34_358,VPWR,li1,95.9100,105.7730,1.799982
TAP_TAPCELL_ROW_34_357,VPWR,li1,70.1500,105.7730,1.799986
TAP_TAPCELL_ROW_34_356,VPWR,li1,44.3900,105.7730,1.799991
TAP_TAPCELL_ROW_34_355,VPWR,li1,18.6300,105.7730,1.799997
TAP_TAPCELL_ROW_33_354,VPWR,li1,160.3100,100.9460,1.799989
TAP_TAPCELL_ROW_33_353,VPWR,li1,134.5500,100.9460,1.799981
TAP_TAPCELL_ROW_33_352,VPWR,li1,108.7900,100.9460,1.799974
TAP_TAPCELL_ROW_33_351,VPWR,li1,83.0300,100.9460,1.799972
TAP_TAPCELL_ROW_33_350,VPWR,li1,57.2700,100.9460,1.799980
TAP_TAPCELL_ROW_33_349,VPWR,li1,31.5100,100.9460,1.799991
TAP_TAPCELL_ROW_32_348,VPWR,li1,173.1900,100.3330,1.799994
TAP_TAPCELL_ROW_32_347,VPWR,li1,147.4300,100.3330,1.799985
TAP_TAPCELL_ROW_32_346,VPWR,li1,121.6700,100.3330,1.799977
TAP_TAPCELL_ROW_32_345,VPWR,li1,95.9100,100.3330,1.799972
TAP_TAPCELL_ROW_32_344,VPWR,li1,70.1500,100.3330,1.799976
TAP_TAPCELL_ROW_32_343,VPWR,li1,44.3900,100.3330,1.799985
TAP_TAPCELL_ROW_32_342,VPWR,li1,18.6300,100.3330,1.799995
TAP_TAPCELL_ROW_31_341,VPWR,li1,160.3100,95.5060,1.799987
TAP_TAPCELL_ROW_31_340,VPWR,li1,134.5500,95.5060,1.799977
TAP_TAPCELL_ROW_31_339,VPWR,li1,108.7900,95.5060,1.799972
TAP_TAPCELL_ROW_31_338,VPWR,li1,83.0300,95.5060,1.799976
TAP_TAPCELL_ROW_31_337,VPWR,li1,57.2700,95.5060,1.799983
TAP_TAPCELL_ROW_31_336,VPWR,li1,31.5100,95.5060,1.799991
TAP_TAPCELL_ROW_30_335,VPWR,li1,173.1900,94.8930,1.799994
TAP_TAPCELL_ROW_30_334,VPWR,li1,147.4300,94.8930,1.799981
TAP_TAPCELL_ROW_30_333,VPWR,li1,121.6700,94.8930,1.799974
TAP_TAPCELL_ROW_30_332,VPWR,li1,95.9100,94.8930,1.799973
TAP_TAPCELL_ROW_30_331,VPWR,li1,70.1500,94.8930,1.799979
TAP_TAPCELL_ROW_30_330,VPWR,li1,44.3900,94.8930,1.799987
TAP_TAPCELL_ROW_30_329,VPWR,li1,18.6300,94.8930,1.799995
TAP_TAPCELL_ROW_29_328,VPWR,li1,160.3100,90.0660,1.799992
TAP_TAPCELL_ROW_29_327,VPWR,li1,134.5500,90.0660,1.799984
TAP_TAPCELL_ROW_29_326,VPWR,li1,108.7900,90.0660,1.799978
TAP_TAPCELL_ROW_29_325,VPWR,li1,83.0300,90.0660,1.799976
TAP_TAPCELL_ROW_29_324,VPWR,li1,57.2700,90.0660,1.799979
TAP_TAPCELL_ROW_29_323,VPWR,li1,31.5100,90.0660,1.799990
TAP_TAPCELL_ROW_28_322,VPWR,li1,173.1900,89.4530,1.799996
TAP_TAPCELL_ROW_28_321,VPWR,li1,147.4300,89.4530,1.799988
TAP_TAPCELL_ROW_28_320,VPWR,li1,121.6700,89.4530,1.799981
TAP_TAPCELL_ROW_28_319,VPWR,li1,95.9100,89.4530,1.799977
TAP_TAPCELL_ROW_28_318,VPWR,li1,70.1500,89.4530,1.799976
TAP_TAPCELL_ROW_28_317,VPWR,li1,44.3900,89.4530,1.799985
TAP_TAPCELL_ROW_28_316,VPWR,li1,18.6300,89.4530,1.799995
TAP_TAPCELL_ROW_27_315,VPWR,li1,160.3100,84.6260,1.799983
TAP_TAPCELL_ROW_27_314,VPWR,li1,134.5500,84.6260,1.799969
TAP_TAPCELL_ROW_27_313,VPWR,li1,108.7900,84.6260,1.799964
TAP_TAPCELL_ROW_27_312,VPWR,li1,83.0300,84.6260,1.799961
TAP_TAPCELL_ROW_27_311,VPWR,li1,57.2700,84.6260,1.799959
TAP_TAPCELL_ROW_27_310,VPWR,li1,31.5100,84.6260,1.799980
TAP_TAPCELL_ROW_26_309,VPWR,li1,173.1900,84.0130,1.799991
TAP_TAPCELL_ROW_26_308,VPWR,li1,147.4300,84.0130,1.799974
TAP_TAPCELL_ROW_26_307,VPWR,li1,121.6700,84.0130,1.799966
TAP_TAPCELL_ROW_26_306,VPWR,li1,95.9100,84.0130,1.799963
TAP_TAPCELL_ROW_26_305,VPWR,li1,70.1500,84.0130,1.799960
TAP_TAPCELL_ROW_26_304,VPWR,li1,44.3900,84.0130,1.799967
TAP_TAPCELL_ROW_26_303,VPWR,li1,18.6300,84.0130,1.799988
TAP_TAPCELL_ROW_25_302,VPWR,li1,160.3100,79.1860,1.799973
TAP_TAPCELL_ROW_25_301,VPWR,li1,134.5500,79.1860,1.799955
TAP_TAPCELL_ROW_25_300,VPWR,li1,108.7900,79.1860,1.799951
